category,content,link,ref-link
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,"น้ำมะกรูดโซดา ไม่ได้รักษาตาฝ้าฟางนะครับ สูตรน้ำสมุนไพรแอบอ้างเกินจริง ""น้ำคั้นจากผลมะกรูด ผสมโซดา"" อ้างว่าสามารถทำให้สายตาที่ฝ้าฟางกลับมามอง",https://cofact.org/article/2jg0gml13jpl8,['https://www.facebook.com/219186678564393/posts/671348516681538/?d=n']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,หลายคนอาจเคยได้ยิน “เหรียญควอนตั้ม” ผ่านทางสื่อต่าง ๆ และทางการขายตรง โดยโฆษณาในลักษณะอวดอ้างสรรพคุณว่าสามารถรักษาได้สารพัดโรค เช่น ป้องกันก,https://cofact.org/article/2212le8pslc4i,['https://oryor.com/%E0%B8%AD%E0%B8%A2/detail/media_specify/456?fbclid=IwAR1f05_awCufh78cmbYRoWAJLxD7D66Uryy-chJNfeLMuF3W1ShnOumnfes']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,"""ไม้หนีบ หนีบหู ไม่ได้ช่วยรักษาโรค"" จากที่แชร์กันว่า ""ให้ลองนำไม้หนีบผ้ามาหนีบที่ตำแหน่งต่างๆของใบหู เพื่อรักษาโรคนั้น"" ...  ไม่จริงนะครับ !",https://cofact.org/article/36b9lrwx9p1t3,['https://oryor.com/%E0%B8%AD%E0%B8%A2/detail/media_specify/413?fbclid=IwAR0bIduOdQGw4ZbHHgOPEq3fjYXMhIKxhV8brVDPSo0bd1BDycS7z4FVgLs']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,"""สูตรสมุนไพรรักษาโรคไตแบบผิดๆ มาอีกแล้วครับ""บรรดาสูตรสมุนไพรรักษาโรคไต ที่โพสต์กันอยู่ในอินเทอร์เน็ตนั้น บอกได้เลยว่า เท่าที่ผ่านตามา มีแต่ไ",https://cofact.org/article/1ar8btf9lwkcm,['https://tna.mcot.net/view/599c4c87e3f8e4640f2d6767']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,"""อย่าหลงเชื่อ แผ่นดีท็อกซ์เท้า โฆษณาเกินจริง""มีการโฆษณาขาย ""แผ่นดีท็อกซ์เท้า"" อ้างสารพัดคุณวิเศษ ว่า ช่วยกระตุ้นการหมุนเวียนของโลหิต ช่วยกระ",https://cofact.org/article/31lw2eunwalsb,['https://oryor.com/%E0%B8%AD%E0%B8%A2/detail/media_specify/528?fbclid=IwAR1QGcSn8u4ain1M7j5KrO9GyJTY4GKT2jEXddM4U5NbZ2kaz32sPjAxNO0']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,"กินฉี่ ไม่ได้รักษาโรค แถมอาจเป็นอันตรายด้วยจากที่มีความเชื่อเผยแพร่กันว่า ""การกินน้ำปัสสาวะของตัวเองนั้น เป็นยาอายุวัฒนะ บำบัดโรคร้ายได้ ดัง",https://cofact.org/article/12vchflnkj72m,['https://oryor.com/%E0%B8%AD%E0%B8%A2/detail/media_printing/1583?fbclid=IwAR1WpM8oruaPFI8PTJDa3jNdWv8PLwot0t13UxVBjTuuyUOTE4TFeGvKK_k']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,"กินน้ำผึ้ง ก็อ้วนได้ครับ จากที่แชร์กันว่า ""การรับประทานน้ำผึ้ง จะช่วยลดความอ้วนได้"" นั้น ... ไม่เป็นความจริง การทานน้ำผึ้งไม่ได้ช่วยลดน้ำหนั",https://cofact.org/article/3m9ks1tqsioob,['https://oryor.com/%E0%B8%AD%E0%B8%A2/detail/media_specify/538?fbclid=IwAR3l6DvQiwUeyYvRO9ppUAZCfVk7dw0mJeInp4Mh0rM0swo-k9jMYw8tRCQ']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,แผ่นหยกให้ความร้อน เร่งการขับสารพิษหรือของเสียออกจากร่างกาย เพิ่มประสิทธิภาพของระบบต่าง ๆ  เช่น ระบบไหลเวียนโลหิต ระบบภูมิคุ้มกัน ระบบประสาท,https://cofact.org/article/1gsod5br58669,['https://oryor.com/%E0%B8%AD%E0%B8%A2/detail/media_specify/425']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,"""กุ้งสด รักษามะเร็ง ไม่ได้นะ""ไม่รู้ไปเอาความเชื่อนี้มาจากไหนกันนะเนี่ย บอกว่า ""“กุ้งสด มีฤทธิ์ทำลายเซลล์มะเร็ง กินกุ้งแช่น้ำปลาจะเป็นอาหารที",https://cofact.org/article/qv26qtyulkql,['https://oryor.com/%E0%B8%AD%E0%B8%A2/detail/media_specify/658?fbclid=IwAR3GIg9ik7_7OdvVE0FS1vtwAl-p1w9SKZJVbVbB7A4GOEojvloe-8MN83U']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,กำลังเป็นที่นิยม และพูดถึงอยู่ในโลกออนไลน์กันอย่างมาก สำหรับ “ว่านจักจั่น” ที่มีลักษณะเหมือนซากจักจั่นที่ตายแล้ว และมีเหมือนต้นไม้ต้นเล็กๆ ง,https://cofact.org/article/3sjhxnkzwr2ua,['https://www.sanook.com/health/3865/']
ข้อความหรือเนื้อหานี้มีข้อมูลลวง,น้ำชาไม่สามารถรักษาโรคแพ้อาหารได้ โปรดอย่าหลงเชื่อ  มีการแชร์ให้เห็นอยู่บ่อยว่า มีน้ำชาดื่มแล้วรักษาอาการแพ้อาหารได้ ซึ่งความเป็นจริงนั้นไม่,https://cofact.org/article/18fondmkdx5t1,['https://sure.oryor.com/index.php/detail/media_specify/605']
